id,time,temp,wv,humi
108,2021-02-09 09:23,-3.2,2.5,54.9
108,2021-02-09 09:24,-3.2,2.3,53.8
108,2021-02-09 09:25,-3.2,1.4,53.5
108,2021-02-09 09:26,-3.1,.7,53.9
108,2021-02-09 09:27,-3.1,1,53.7
108,2021-02-09 09:28,-3.1,1.1,53.5
108,2021-02-09 09:29,-3,.8,53.9
108,2021-02-09 09:30,-3,2,54.5
108,2021-02-09 09:31,-3,2.5,53.7
108,2021-02-09 09:32,-2.9,2,54.1
108,2021-02-09 09:33,-2.8,1.1,54.6
108,2021-02-09 09:34,-2.8,.6,54.4
108,2021-02-09 09:35,-2.7,1.4,54.7
108,2021-02-09 09:36,-2.7,1.9,55
108,2021-02-09 09:37,-2.6,1.4,54
108,2021-02-09 09:38,-2.6,.6,54.2
108,2021-02-09 09:39,-2.5,2.7,53.5
108,2021-02-09 09:40,-2.5,2.1,53.7
108,2021-02-09 09:41,-2.4,2,53.6
108,2021-02-09 09:42,-2.3,2,53.7
108,2021-02-09 09:43,-2.3,2.8,52.8
108,2021-02-09 09:44,-2.3,2.3,52.4
108,2021-02-09 09:45,-2.2,3.1,51.9
108,2021-02-09 09:46,-2.2,1.9,52.2
108,2021-02-09 09:47,-2.2,2.5,51.2
108,2021-02-09 09:48,-2.2,1.2,50.4
108,2021-02-09 09:49,-2.2,2.8,50.5
108,2021-02-09 09:50,-2.2,3.2,49.4
108,2021-02-09 09:51,-2.1,3.3,49.7
108,2021-02-09 09:52,-2.1,3.2,50.4
108,2021-02-09 09:53,-2.1,2.1,49.7
108,2021-02-09 09:54,-2.1,2.4,49.7
108,2021-02-09 09:55,-2,2.7,50.4
108,2021-02-09 09:56,-2,2.2,50.7
108,2021-02-09 09:57,-1.9,2.1,51
108,2021-02-09 09:58,-1.8,1.5,50.9
108,2021-02-09 09:59,-1.8,1.7,51.3
108,2021-02-09 10:00,-1.8,2.6,49.8
108,2021-02-09 10:01,-1.7,1.5,49
108,2021-02-09 10:02,-1.7,2.1,49.8
108,2021-02-09 10:03,-1.6,1.6,49.6
108,2021-02-09 10:04,-1.6,1.9,50.5
108,2021-02-09 10:05,-1.5,2,49.9
108,2021-02-09 10:06,-1.6,2.6,49
108,2021-02-09 10:07,-1.6,2.9,48.2
108,2021-02-09 10:08,-1.6,2.7,48.5
108,2021-02-09 10:09,-1.6,2.4,48.3
108,2021-02-09 10:10,-1.5,2.8,48
108,2021-02-09 10:11,-1.5,1.5,48.3
108,2021-02-09 10:12,-1.4,1.2,48.5
108,2021-02-09 10:13,-1.4,3.1,47.6
108,2021-02-09 10:14,-1.4,3,47.2
108,2021-02-09 10:15,-1.5,4.8,45
108,2021-02-09 10:16,-1.5,3.5,43.6
108,2021-02-09 10:17,-1.4,2.6,43.9
108,2021-02-09 10:18,-1.3,2.5,45.3
108,2021-02-09 10:19,-1.3,3.3,43.5
108,2021-02-09 10:20,-1.3,2.8,41.7
108,2021-02-09 10:21,-1.3,3.6,40.9
108,2021-02-09 10:22,-1.2,3,41.2
108,2021-02-09 10:23,-1.2,3.3,41.7
108,2021-02-09 10:24,-1.1,2.4,41.4
108,2021-02-09 10:25,-1.1,2.6,41
108,2021-02-09 10:26,-1.1,1.6,41.5
108,2021-02-09 10:27,-1.1,1.5,42.5
108,2021-02-09 10:28,-1.1,2.5,41.5
108,2021-02-09 10:29,-1.1,1.8,41.2
108,2021-02-09 10:30,-1,.7,42
108,2021-02-09 10:31,-1,1.1,41.6
108,2021-02-09 10:32,-.9,1.4,42
108,2021-02-09 10:33,-.9,.6,42.2
108,2021-02-09 10:34,-.9,.6,42.2
108,2021-02-09 10:35,-.9,1.6,41.7
108,2021-02-09 10:36,-.8,2.3,42.1
108,2021-02-09 10:37,-.7,2.4,41.8
108,2021-02-09 10:38,-.8,3,41
108,2021-02-09 10:39,-.8,3.5,40
108,2021-02-09 10:40,-.8,2.9,38.5
108,2021-02-09 10:41,-.8,2.4,38.5
108,2021-02-09 10:42,-.7,2.7,39.3
108,2021-02-09 10:43,-.7,3.8,39.2
108,2021-02-09 10:44,-.6,3.2,38.8
108,2021-02-09 10:45,-.5,1.9,38.3
108,2021-02-09 10:46,-.6,2.6,36.5
108,2021-02-09 10:47,-.6,2.5,36.8
108,2021-02-09 10:48,-.5,2.4,37.3
108,2021-02-09 10:49,-.4,3.5,37.1
108,2021-02-09 10:50,-.4,3.3,38.2
108,2021-02-09 10:51,-.4,3.7,37.1
108,2021-02-09 10:52,-.4,3.5,37
108,2021-02-09 10:53,-.3,1.8,38
108,2021-02-09 10:54,-.2,1.5,38
108,2021-02-09 10:55,-.2,2.1,38
108,2021-02-09 10:56,-.2,1.1,39
108,2021-02-09 10:57,-.2,1.1,38.9
108,2021-02-09 10:58,-.2,1,38.8
108,2021-02-09 10:59,-.3,2.5,37.9
108,2021-02-09 11:00,-.3,2.8,35.8
108,2021-02-09 11:01,-.2,2.7,34.9
108,2021-02-09 11:02,-.2,3.2,35.2
108,2021-02-09 11:03,-.1,2.9,35.2
108,2021-02-09 11:04,.1,3,36.6
108,2021-02-09 11:05,.1,4,35.8
108,2021-02-09 11:06,.2,2.8,35.9
108,2021-02-09 11:07,.2,3.7,36.8
108,2021-02-09 11:08,.2,3.4,36.6
108,2021-02-09 11:09,.2,3.1,35.9
108,2021-02-09 11:10,.3,3.9,35.5
108,2021-02-09 11:11,.3,3.9,35.2
108,2021-02-09 11:12,.2,3.7,34.8
108,2021-02-09 11:13,.2,3.4,34.8
108,2021-02-09 11:14,.1,4.3,34.4
108,2021-02-09 11:15,.2,2.4,33.8
108,2021-02-09 11:16,.3,2.7,34.3
108,2021-02-09 11:17,.3,2.5,34
108,2021-02-09 11:18,.5,2.2,34.3
108,2021-02-09 11:19,.6,2.1,34
108,2021-02-09 11:20,.6,2.1,35.2
108,2021-02-09 11:21,.6,2.2,34.6
108,2021-02-09 11:22,.6,1.6,34.4
108,2021-02-09 11:23,.6,1.9,34.7
108,2021-02-09 11:24,.7,1.5,34.4
108,2021-02-09 11:25,.7,2.6,34.6
108,2021-02-09 11:26,.8,1.8,34.6
108,2021-02-09 11:27,.8,2.4,34.7
108,2021-02-09 11:28,.8,3,34.4
108,2021-02-09 11:29,.8,1.6,34.3
108,2021-02-09 11:30,.7,2,35.3
108,2021-02-09 11:31,.7,3.2,34.1
108,2021-02-09 11:32,.7,4.3,34.8
108,2021-02-09 11:33,.6,3.5,35
108,2021-02-09 11:34,.6,2.3,34.3
108,2021-02-09 11:35,.6,2.3,33.7
108,2021-02-09 11:36,.6,3.1,35.5
108,2021-02-09 11:37,.6,2.5,34.6
108,2021-02-09 11:38,.7,2.3,34.8
108,2021-02-09 11:39,.7,3.2,35.5
108,2021-02-09 11:40,.7,2.8,35.4
108,2021-02-09 11:41,.6,3.1,33.7
108,2021-02-09 11:42,.6,2.5,34.1
108,2021-02-09 11:43,.6,2,34.4
108,2021-02-09 11:44,.6,3,35.2
108,2021-02-09 11:45,.6,2.9,34.4
108,2021-02-09 11:46,.6,1.9,34.5
108,2021-02-09 11:47,.7,2.8,34.7
108,2021-02-09 11:48,.8,2.5,35.3
108,2021-02-09 11:49,.9,2.3,35.1
108,2021-02-09 11:50,.9,2.3,35.3
108,2021-02-09 11:51,.9,3.1,33.9
108,2021-02-09 11:52,.9,2.3,34.3
108,2021-02-09 11:53,1.1,2,34.8
108,2021-02-09 11:54,1.2,3,35.6
108,2021-02-09 11:55,1.3,3,34
108,2021-02-09 11:56,1.4,2.4,33.4
108,2021-02-09 11:57,1.5,2.1,35.5
108,2021-02-09 11:58,1.4,4.1,34.3
108,2021-02-09 11:59,1.5,3.5,34.3
108,2021-02-09 12:00,1.4,2.8,32.9
108,2021-02-09 12:01,1.5,2,34.1
108,2021-02-09 12:02,1.7,2.6,34.5
108,2021-02-09 12:03,1.8,2.9,34.7
108,2021-02-09 12:04,1.9,2.8,34.2
108,2021-02-09 12:05,1.8,2.9,32.5
108,2021-02-09 12:06,1.8,2.4,31.7
108,2021-02-09 12:07,1.9,.7,32.7
108,2021-02-09 12:08,2,1.9,33.3
108,2021-02-09 12:09,2,1.5,33.4
108,2021-02-09 12:10,1.8,1.4,31.5
108,2021-02-09 12:11,1.8,2.2,32.1
108,2021-02-09 12:12,1.9,2.7,32.5
108,2021-02-09 12:13,1.9,2.8,32.4
108,2021-02-09 12:14,2,3,32.7
108,2021-02-09 12:15,2.1,3.1,32.9
108,2021-02-09 12:16,2.1,4.1,32.5
108,2021-02-09 12:17,2.1,3.3,33.1
108,2021-02-09 12:18,2.1,2.3,32
108,2021-02-09 12:19,2.1,2.3,31.8
108,2021-02-09 12:20,2,2.5,32.2
108,2021-02-09 12:21,1.9,2.8,31.9
108,2021-02-09 12:22,1.8,2.9,31.9
108,2021-02-09 12:23,1.7,3.6,30.7
108,2021-02-09 12:24,1.7,2,30.6
108,2021-02-09 12:25,1.8,1.6,31.5
108,2021-02-09 12:26,1.9,1.4,31.3
108,2021-02-09 12:27,1.9,1.3,31.7
108,2021-02-09 12:28,2,2.4,31.8
108,2021-02-09 12:29,2.1,3.2,32.7
108,2021-02-09 12:30,2.2,2.7,32.6
108,2021-02-09 12:31,2.3,2.4,33.1
108,2021-02-09 12:32,2.3,2,32.3
108,2021-02-09 12:33,2.4,1.5,32.8
108,2021-02-09 12:34,2.6,2,33.4
108,2021-02-09 12:35,2.5,2.4,33.1
108,2021-02-09 12:36,2.5,2.6,31.7
108,2021-02-09 12:37,2.5,2,32.7
108,2021-02-09 12:38,2.5,2.3,31.7
108,2021-02-09 12:39,2.6,2.1,32.4
108,2021-02-09 12:40,2.6,2.9,32.1
108,2021-02-09 12:41,2.6,1.5,32.4
108,2021-02-09 12:42,2.6,2.3,32
108,2021-02-09 12:43,2.5,3.1,31.9
108,2021-02-09 12:44,2.5,2.9,31.9
108,2021-02-09 12:45,2.5,3.6,32
108,2021-02-09 12:46,2.5,3.6,32.6
108,2021-02-09 12:47,2.5,3.4,32.5
108,2021-02-09 12:48,2.4,2.9,32
108,2021-02-09 12:49,2.3,2.5,31.6
108,2021-02-09 12:50,2.3,3.9,32
108,2021-02-09 12:51,2.3,2.9,31.8
108,2021-02-09 12:52,2.4,3,32.1
108,2021-02-09 12:53,2.5,3.2,32.6
108,2021-02-09 12:54,2.6,5.2,32.4
108,2021-02-09 12:55,2.6,3.8,32
108,2021-02-09 12:56,2.6,2.7,31.9
108,2021-02-09 12:57,2.6,3,32.1
108,2021-02-09 12:58,2.7,2.5,32.3
108,2021-02-09 12:59,2.6,3.1,31.4
108,2021-02-09 13:00,2.7,2.7,31.9
108,2021-02-09 13:01,2.7,4.6,32.6
108,2021-02-09 13:02,2.7,3.6,32
108,2021-02-09 13:03,2.8,3,32.1
108,2021-02-09 13:04,2.7,3.8,31.8
108,2021-02-09 13:05,2.8,2.3,31.9
108,2021-02-09 13:06,2.8,3.8,32.2
108,2021-02-09 13:07,2.9,2.5,31.9
108,2021-02-09 13:08,2.9,2.5,31.5
108,2021-02-09 13:09,2.9,3.9,31.6
108,2021-02-09 13:10,2.8,3.5,30.9
108,2021-02-09 13:11,2.8,4.5,31.3
108,2021-02-09 13:12,2.8,5.1,31.4
108,2021-02-09 13:13,2.9,4.7,31
108,2021-02-09 13:14,2.9,2.9,30.7
108,2021-02-09 13:15,2.9,3,30.9
108,2021-02-09 13:16,2.9,2.9,30.5
108,2021-02-09 13:17,2.8,3.5,32.2
108,2021-02-09 13:18,2.8,3.3,31.3
108,2021-02-09 13:19,2.8,2.9,30.3
108,2021-02-09 13:20,2.8,2.8,30.1
108,2021-02-09 13:21,2.8,3.3,30.4
108,2021-02-09 13:22,2.9,4.2,29.7
108,2021-02-09 13:23,2.9,2.8,30.4
108,2021-02-09 13:24,3,2.6,30.8
108,2021-02-09 13:25,3,5,30.4
108,2021-02-09 13:26,3.1,4,31.1
108,2021-02-09 13:27,3.2,3.9,30.7
108,2021-02-09 13:28,3.1,4,30.6
108,2021-02-09 13:29,3.2,3.6,30.2
108,2021-02-09 13:30,3.1,4.6,30.1
108,2021-02-09 13:31,3.1,3.6,30.1
108,2021-02-09 13:32,3,3.6,30.4
108,2021-02-09 13:33,2.9,5.7,30.5
108,2021-02-09 13:34,3,4.5,30.3
108,2021-02-09 13:35,3.1,2.6,30.3
108,2021-02-09 13:36,3.2,1.5,30.2
108,2021-02-09 13:37,3.2,2.5,30.4
108,2021-02-09 13:38,3.3,3,31
108,2021-02-09 13:39,3.3,3.8,30.8
108,2021-02-09 13:40,3.2,3.7,30.8
108,2021-02-09 13:41,3.2,3.8,30
108,2021-02-09 13:42,3.2,3.3,30.9
108,2021-02-09 13:43,3.1,2.4,30.8
108,2021-02-09 13:44,3.1,2.9,30.4
108,2021-02-09 13:45,3.1,1.9,29.3
108,2021-02-09 13:46,3.3,1.4,30.4
108,2021-02-09 13:47,3.4,2.8,30.7
108,2021-02-09 13:48,3.5,1.5,30.5
108,2021-02-09 13:49,3.6,2,29.6
108,2021-02-09 13:50,3.7,2.2,30.6
108,2021-02-09 13:51,3.8,3.7,30.1
108,2021-02-09 13:52,3.9,2.4,29.8
108,2021-02-09 13:53,4.1,1.3,30.5
108,2021-02-09 13:54,4.2,2.7,30.3
108,2021-02-09 13:55,4.2,2.1,29.6
108,2021-02-09 13:56,4.3,3.1,30.4
108,2021-02-09 13:57,4.4,2.4,30.6
108,2021-02-09 13:58,4.3,3.5,28.5
108,2021-02-09 13:59,4.3,3.1,28.7
108,2021-02-09 14:00,4.4,1.5,28.8
108,2021-02-09 14:01,4.3,2,27.9
108,2021-02-09 14:02,4.3,2.6,29.5
108,2021-02-09 14:03,4.3,3.6,29.2
108,2021-02-09 14:04,4.3,3.7,29.1
108,2021-02-09 14:05,4.4,3.1,29.2
108,2021-02-09 14:06,4.3,2.4,28
108,2021-02-09 14:07,4.4,2.2,28.5
108,2021-02-09 14:08,4.3,2.2,28.6
108,2021-02-09 14:09,4.3,1.6,29.3
108,2021-02-09 14:10,4.3,3.5,29.1
108,2021-02-09 14:11,4.3,3.3,28.9
108,2021-02-09 14:12,4.3,2.4,29
108,2021-02-09 14:13,4.3,3.2,29.1
108,2021-02-09 14:14,4.2,3.9,29.3
108,2021-02-09 14:15,4.2,4.5,29.8
108,2021-02-09 14:16,4.1,4,29.9
108,2021-02-09 14:17,4.1,5.2,30.2
108,2021-02-09 14:18,4.1,4.2,30.1
108,2021-02-09 14:19,4.1,4.4,30.3
108,2021-02-09 14:20,4,5,30.9
108,2021-02-09 14:21,4,5.1,30.4
108,2021-02-09 14:22,4,3.6,30.3
108,2021-02-09 14:23,4,5.2,30.2
108,2021-02-09 14:24,3.9,5.4,30.1
108,2021-02-09 14:25,3.9,5.3,30.5
108,2021-02-09 14:26,3.9,4.1,30.3
108,2021-02-09 14:27,4,3.4,30.4
108,2021-02-09 14:28,4,4,30.5
108,2021-02-09 14:29,4,3.7,30.9
108,2021-02-09 14:30,3.9,3.3,30.1
108,2021-02-09 14:31,4,4.2,30.4
108,2021-02-09 14:32,4.1,3.4,30.3
108,2021-02-09 14:33,4.1,2.7,30.8
108,2021-02-09 14:34,4.1,3,30
108,2021-02-09 14:35,4.1,2.8,31.5
108,2021-02-09 14:36,4.1,3.9,30.2
108,2021-02-09 14:37,4.1,2.7,30
108,2021-02-09 14:38,4.1,4.7,29.4
108,2021-02-09 14:39,4,3.4,29.3
108,2021-02-09 14:40,4,2.3,29.8
108,2021-02-09 14:41,4.1,2.6,30.6
108,2021-02-09 14:42,4.2,3.1,30.5
108,2021-02-09 14:43,4.3,2.2,30.4
108,2021-02-09 14:44,4.4,1.6,30.9
108,2021-02-09 14:45,4.4,1.2,30.6
108,2021-02-09 14:46,4.5,2.4,30.7
108,2021-02-09 14:47,4.4,3,29.7
108,2021-02-09 14:48,4.5,3.8,29.8
108,2021-02-09 14:49,4.3,5.1,29.9
108,2021-02-09 14:50,4.1,6.6,29.6
108,2021-02-09 14:51,4.1,3.7,29.9
108,2021-02-09 14:52,4.1,3.2,30.4
108,2021-02-09 14:53,4,5.6,30.9
108,2021-02-09 14:54,4.1,5.1,31
108,2021-02-09 14:55,4.1,4.8,31
108,2021-02-09 14:56,4.1,4.5,30.3
108,2021-02-09 14:57,4.1,3.7,30.6
108,2021-02-09 14:58,4.1,3,30.8
108,2021-02-09 14:59,4.1,3,31.4
108,2021-02-09 15:00,4.1,4,30.8
108,2021-02-09 15:01,4.1,3.7,30.9
108,2021-02-09 15:02,4.1,3.1,31.5
108,2021-02-09 15:03,4.1,2.9,31
108,2021-02-09 15:04,4.2,3.3,31.4
108,2021-02-09 15:05,4.2,2.6,31.5
108,2021-02-09 15:06,4.3,4.4,32
108,2021-02-09 15:07,4.3,4.3,31.3
108,2021-02-09 15:08,4.1,6.5,31.5
108,2021-02-09 15:09,4,5.3,30.9
108,2021-02-09 15:10,4,4.9,31.8
108,2021-02-09 15:11,3.9,4,31.6
108,2021-02-09 15:12,4,4.1,31.7
108,2021-02-09 15:13,4,3.8,31.4
108,2021-02-09 15:14,4,4.3,31.8
108,2021-02-09 15:15,4,3.7,31.8
108,2021-02-09 15:16,4,3.6,31.7
108,2021-02-09 15:17,4,3.5,32.7
108,2021-02-09 15:18,3.8,3.9,31.5
108,2021-02-09 15:19,3.7,3.7,31.5
108,2021-02-09 15:20,3.7,3.3,31.9
108,2021-02-09 15:21,3.7,3.9,32.3
108,2021-02-09 15:22,3.7,4.5,33.1
108,2021-02-09 15:23,3.7,4.3,32.6
108,2021-02-09 15:24,3.7,3.6,33.1
108,2021-02-09 15:25,3.8,2,33.6
108,2021-02-09 15:26,3.9,2.8,33.3
108,2021-02-09 15:27,3.9,3.7,33.6
108,2021-02-09 15:28,4,2.8,32.4
108,2021-02-09 15:29,4,3.5,33.4
108,2021-02-09 15:30,4,2.7,33.8
108,2021-02-09 15:31,4,4,34
108,2021-02-09 15:32,4,3.1,33.3
108,2021-02-09 15:33,4.1,3.2,33.9
108,2021-02-09 15:34,4.1,3.1,34.9
108,2021-02-09 15:35,4.1,3.5,33.5
108,2021-02-09 15:36,4.2,3.9,33.6
108,2021-02-09 15:37,4.2,2.6,33.7
108,2021-02-09 15:38,4.2,3.2,33.6
108,2021-02-09 15:39,4.2,2.5,34.5
108,2021-02-09 15:40,4.1,3.5,33.8
108,2021-02-09 15:41,4.1,2.8,32.6
108,2021-02-09 15:42,4.1,1.9,34.5
108,2021-02-09 15:43,4.1,.7,33.5
108,2021-02-09 15:44,4.2,1,34
108,2021-02-09 15:45,4.3,1.2,33.7
108,2021-02-09 15:46,4.4,1.4,34.1
108,2021-02-09 15:47,4.4,2,33.7
108,2021-02-09 15:48,4.5,1.7,33.2
108,2021-02-09 15:49,4.6,.5,33.6
108,2021-02-09 15:50,4.6,1,33.4
108,2021-02-09 15:51,4.7,2.2,34.6
108,2021-02-09 15:52,4.6,1.7,33.7
108,2021-02-09 15:53,4.6,2.4,33.3
108,2021-02-09 15:54,4.5,2.8,33.4
108,2021-02-09 15:55,4.5,2.5,34.3
108,2021-02-09 15:56,4.4,3.1,33.5
108,2021-02-09 15:57,4.4,2.7,33.5
108,2021-02-09 15:58,4.5,2.5,34.6
108,2021-02-09 15:59,4.4,4.2,33.3
108,2021-02-09 16:00,4.3,4,34
108,2021-02-09 16:01,4.3,5.4,33.5
108,2021-02-09 16:02,4.3,4.1,34.7
108,2021-02-09 16:03,4.2,4,34
108,2021-02-09 16:04,4.2,4.2,34
108,2021-02-09 16:05,4.1,3,34.2
108,2021-02-09 16:06,4.1,3.1,34
108,2021-02-09 16:07,4.1,2.5,33.7
108,2021-02-09 16:08,4.1,2.4,33.8
108,2021-02-09 16:09,4.2,2.9,34.3
108,2021-02-09 16:10,4.2,2.6,34.8
108,2021-02-09 16:11,4.3,2.7,34.9
108,2021-02-09 16:12,4.3,4.2,35.2
108,2021-02-09 16:13,4.3,3.1,34.9
108,2021-02-09 16:14,4.3,3.8,35.5
108,2021-02-09 16:15,4.2,4.1,35.3
108,2021-02-09 16:16,4.2,3,35.7
108,2021-02-09 16:17,4.1,2.5,35.1
108,2021-02-09 16:18,4.1,3,35.3
108,2021-02-09 16:19,4.1,2.2,36.1
108,2021-02-09 16:20,4,3.2,35.8
108,2021-02-09 16:21,4,2.7,35.7
108,2021-02-09 16:22,4,2.3,35.9
108,2021-02-09 16:23,3.9,1.8,35.4
108,2021-02-09 16:24,4,.6,36.2
108,2021-02-09 16:25,4.1,1.2,36.5
108,2021-02-09 16:26,4.2,1.6,36.2
108,2021-02-09 16:27,4.3,1.5,36.8
108,2021-02-09 16:28,4.3,2.3,36.6
108,2021-02-09 16:29,4.3,2.3,36.6
108,2021-02-09 16:30,4.3,1.5,37.6
108,2021-02-09 16:31,4.3,3.9,37.3
108,2021-02-09 16:32,4.3,2.7,37.6
108,2021-02-09 16:33,4.3,2.2,37.3
108,2021-02-09 16:34,4.3,1.8,36.7
108,2021-02-09 16:35,4.4,1.8,38.3
108,2021-02-09 16:36,4.3,3.1,37.2
108,2021-02-09 16:37,4.3,2.3,37.9
108,2021-02-09 16:38,4.2,3.6,37.7
108,2021-02-09 16:39,4.2,2.6,37.8
108,2021-02-09 16:40,4.2,2.8,37.6
108,2021-02-09 16:41,4.2,1.8,37.3
108,2021-02-09 16:42,4.2,2.4,38.1
108,2021-02-09 16:43,4.2,2.8,38.3
108,2021-02-09 16:44,4.2,2.7,38.2
108,2021-02-09 16:45,4.2,2.7,38.4
108,2021-02-09 16:46,4.1,3.1,39.2
108,2021-02-09 16:47,4.1,3.6,39
108,2021-02-09 16:48,4.1,4.7,39.4
108,2021-02-09 16:49,4,2.6,39.3
108,2021-02-09 16:50,4,3.1,40.2
108,2021-02-09 16:51,4,3.3,39.8
108,2021-02-09 16:52,4,3.2,40.3
108,2021-02-09 16:53,4,3.8,40.2
108,2021-02-09 16:54,3.9,4.1,40.3
108,2021-02-09 16:55,3.9,2.8,40.8
108,2021-02-09 16:56,3.9,3.5,41
108,2021-02-09 16:57,3.8,3.7,41.8
108,2021-02-09 16:58,3.8,4.4,41.8
108,2021-02-09 16:59,3.8,3,41.1
108,2021-02-09 17:00,3.8,2.5,40.3
108,2021-02-09 17:01,3.8,2,41.1
108,2021-02-09 17:02,3.8,1.8,41.4
108,2021-02-09 17:03,3.8,1.1,41.6
108,2021-02-09 17:04,3.8,1.7,41.8
108,2021-02-09 17:05,3.9,2.5,42
108,2021-02-09 17:06,3.9,2.7,41.7
108,2021-02-09 17:07,3.8,2.6,42.2
108,2021-02-09 17:08,3.8,3,43.1
108,2021-02-09 17:09,3.7,3.8,43.5
108,2021-02-09 17:10,3.7,3.2,42.5
108,2021-02-09 17:11,3.6,2.7,42.8
108,2021-02-09 17:12,3.6,3.1,43.4
108,2021-02-09 17:13,3.6,3.3,43.2
108,2021-02-09 17:14,3.6,2.9,43.1
108,2021-02-09 17:15,3.6,3,43.5
108,2021-02-09 17:16,3.5,2.5,43.6
108,2021-02-09 17:17,3.5,3.1,43.5
108,2021-02-09 17:18,3.5,3.1,44.1
108,2021-02-09 17:19,3.5,3.2,44.6
108,2021-02-09 17:20,3.4,4.2,44.9
108,2021-02-09 17:21,3.4,2.4,44.3
108,2021-02-09 17:22,3.4,1.9,44.9
108,2021-02-09 17:23,3.3,3,45.8
108,2021-02-09 17:24,3.3,4.3,45.7
108,2021-02-09 17:25,3.2,3.7,46.8
108,2021-02-09 17:26,3.2,3.3,46
108,2021-02-09 17:27,3.1,3.8,46
108,2021-02-09 17:28,3.1,4.3,46.3
108,2021-02-09 17:29,3,3.6,46.2
108,2021-02-09 17:30,3,3.3,46
108,2021-02-09 17:31,3,2.8,45.9
108,2021-02-09 17:32,2.9,2.1,46.2
108,2021-02-09 17:33,2.9,3.8,46.7
108,2021-02-09 17:34,2.9,2.3,46.3
108,2021-02-09 17:35,2.9,2.9,46.1
108,2021-02-09 17:36,2.9,2,46.5
108,2021-02-09 17:37,2.8,3.6,46.8
108,2021-02-09 17:38,2.8,2.9,46.9
108,2021-02-09 17:39,2.8,2.9,47
108,2021-02-09 17:40,2.8,3.5,46.8
108,2021-02-09 17:41,2.7,3,47
108,2021-02-09 17:42,2.7,2.9,47.1
108,2021-02-09 17:43,2.7,2.5,46.7
108,2021-02-09 17:44,2.6,3.1,48
108,2021-02-09 17:45,2.6,3.2,47.2
108,2021-02-09 17:46,2.6,3.5,48
108,2021-02-09 17:47,2.6,3.4,47.8
108,2021-02-09 17:48,2.5,3.1,47.2
108,2021-02-09 17:49,2.5,3,48
108,2021-02-09 17:50,2.5,2.4,48
108,2021-02-09 17:51,2.5,2.6,48.2
108,2021-02-09 17:52,2.5,3.4,47.9
108,2021-02-09 17:53,2.5,3.3,47.8
108,2021-02-09 17:54,2.4,2.8,48.2
108,2021-02-09 17:55,2.4,3.6,48.5
108,2021-02-09 17:56,2.4,3.9,48.7
108,2021-02-09 17:57,2.3,3.7,49.5
108,2021-02-09 17:58,2.3,3.4,49.1
108,2021-02-09 17:59,2.3,4,49.4
108,2021-02-09 18:00,2.3,3.2,48.8
108,2021-02-09 18:01,2.3,2.2,49.3
108,2021-02-09 18:02,2.3,3.6,49.4
108,2021-02-09 18:03,2.3,3.4,50.3
108,2021-02-09 18:04,2.2,3.1,49.9
108,2021-02-09 18:05,2.2,3,49.2
108,2021-02-09 18:06,2.2,2.6,49.8
108,2021-02-09 18:07,2.2,3.4,49.9
108,2021-02-09 18:08,2.2,2.9,49.8
108,2021-02-09 18:09,2.1,3.1,50.3
108,2021-02-09 18:10,2.1,3.3,50.3
108,2021-02-09 18:11,2.1,2.9,50.2
108,2021-02-09 18:12,2.1,2.4,49.8
108,2021-02-09 18:13,2.1,2.7,49.7
108,2021-02-09 18:14,2.1,3.2,50
108,2021-02-09 18:15,2.1,2.6,50
108,2021-02-09 18:16,2.1,2.6,50.3
108,2021-02-09 18:17,2.1,3.8,50.6
108,2021-02-09 18:18,2.1,3,50.6
108,2021-02-09 18:19,2.1,2.9,50.6
108,2021-02-09 18:20,2,3,50.4
108,2021-02-09 18:21,2,3.3,51.1
108,2021-02-09 18:22,2,2.8,50.2
108,2021-02-09 18:23,2.1,2.6,50.1
108,2021-02-09 18:24,2,2.8,50.6
108,2021-02-09 18:25,2,3.4,50.6
108,2021-02-09 18:26,2,2.7,51.4
108,2021-02-09 18:27,2,2.3,50.7
108,2021-02-09 18:28,2,3,51.3
108,2021-02-09 18:29,1.9,2.9,51.1
108,2021-02-09 18:30,1.9,2.7,51.3
108,2021-02-09 18:31,1.9,3.4,51.8
108,2021-02-09 18:32,1.9,3,51.4
108,2021-02-09 18:33,1.9,2.8,51.9
108,2021-02-09 18:34,1.8,3,52.1
108,2021-02-09 18:35,1.8,3.1,51.7
108,2021-02-09 18:36,1.8,3.2,51.3
108,2021-02-09 18:37,1.8,2.5,51.4
108,2021-02-09 18:38,1.8,2.6,51.6
108,2021-02-09 18:39,1.8,2.7,51.6
108,2021-02-09 18:40,1.8,3.4,52.5
108,2021-02-09 18:41,1.8,2.7,51.7
108,2021-02-09 18:42,1.7,2.5,52.4
108,2021-02-09 18:43,1.7,2.8,51.4
108,2021-02-09 18:44,1.7,2.9,51.8
108,2021-02-09 18:45,1.7,2.4,52.2
108,2021-02-09 18:46,1.7,2.9,52.3
108,2021-02-09 18:47,1.7,2.8,52.1
108,2021-02-09 18:48,1.7,2.2,52.5
108,2021-02-09 18:49,1.7,2.6,52.3
108,2021-02-09 18:50,1.7,2.4,52.5
108,2021-02-09 18:51,1.6,2.7,52.5
108,2021-02-09 18:52,1.6,2.6,52.2
108,2021-02-09 18:53,1.6,3,52.3
108,2021-02-09 18:54,1.6,3,52.6
108,2021-02-09 18:55,1.6,2.4,52
108,2021-02-09 18:56,1.6,1.8,52.6
